Station,Year,Month,Day,Daily Rainfall Total (mm),Highest 30 Min Rainfall (mm),Highest 60 Min Rainfall (mm),Highest 120 Min Rainfall (mm),Mean Temperature (°C),Maximum Temperature (°C),Minimum Temperature (°C),Mean Wind Speed (km/h),Max Wind Speed (km/h)
Marina Barrage,2015,7,1,6.4,6.4,6.4,6.4,29,31.7,24.7,4.6,29.2
Marina Barrage,2015,7,2,0,0,0,0,29.7,32.6,27.9,4.9,23
Marina Barrage,2015,7,3,0,0,0,0,29.7,32.4,28.1,6.5,21.6
Marina Barrage,2015,7,4,20.8,15.6,17,20.8,27.9,29.8,22.9,5.5,37.4
Marina Barrage,2015,7,5,0,0,0,0,29.8,33.2,27.9,5.4,18.7
Marina Barrage,2015,7,6,1,1,1,1,29.8,32.5,28.1,6.3,19.4
Marina Barrage,2015,7,7,0,0,0,0,29.7,32.4,28.2,6.3,22.3
Marina Barrage,2015,7,8,6.6,6.6,6.6,6.6,29.3,32.8,26.9,4.3,18.4
Marina Barrage,2015,7,9,0.2,0.2,0.2,0.2,29.6,32.5,26.7,4.5,20.9
Marina Barrage,2015,7,10,27.8,18,27.8,27.8,28.9,31.2,23.6,4.7,27.4
Marina Barrage,2015,7,11,0.2,0.2,0.2,0.2,29.8,33.2,27.5,5.4,20.2
Marina Barrage,2015,7,12,0,0,0,0,30.1,33.3,28.2,5.7,19.4
Marina Barrage,2015,7,13,0,0,0,0,29.7,31.6,28.3,6.8,25.6
Marina Barrage,2015,7,14,0,0,0,0,29,32.7,25.8,6.3,29.2
Marina Barrage,2015,7,15,0,0,0,0,29.6,33,28.1,5,18
Marina Barrage,2015,7,16,1.6,1.6,1.6,1.6,29.8,33.2,27.2,5.3,22.7
Marina Barrage,2015,7,17,7.8,3.8,6,7.8,29.6,33.4,27.8,5.2,24.1
Marina Barrage,2015,7,18,0,0,0,0,30.1,33.9,28.4,6.5,22
Marina Barrage,2015,7,19,0,0,0,0,30.1,33,28.4,5.7,22.3
Marina Barrage,2015,7,20,0,0,0,0,29.8,33.7,27.9,5.5,21.2
Marina Barrage,2015,7,21,—,0,0,0,—,—,—,—,—
Marina Barrage,2015,7,22,—,0.6,0.6,0.6,—,—,—,—,—
Marina Barrage,2015,7,23,—,0,0,0,—,—,—,—,—
Marina Barrage,2015,7,24,—,0,0,0,—,—,—,—,—
Marina Barrage,2015,7,25,—,0,0,0,—,—,—,—,—
Marina Barrage,2015,7,26,—,0.8,0.8,1.2,—,—,—,—,—
Marina Barrage,2015,7,27,—,0,0,0,—,—,—,—,—
Marina Barrage,2015,7,28,6.6,3.6,3.6,3.6,28.5,32.1,25.5,4.8,31.3
Marina Barrage,2015,7,29,—,0,0,0,29.7,33.5,27.7,6.3,20.2
Marina Barrage,2015,7,30,—,0,0,0,29.3,33.2,27.9,4.2,29.2
Marina Barrage,2015,7,31,—,0.4,0.6,0.6,28.3,33.1,25.8,3.9,23.8
